voxel,x,y,z,voxel_idx,n_nonmissing,p_zero,n_outlier_removed,mad,var_I,error,mean_I,converged
7139666,114,130,125,327,20,0.0,0,1.1525655,0.7334080048197449,0.3681083305277755,-0.4402368963320216,1.0
7139667,115,130,125,328,20,0.0,0,1.2230214,0.48864618053381986,0.3273458756905574,-0.24078497290732456,1.0
7139668,116,130,125,329,20,0.0,0,0.8492438,0.15336119268181742,0.44531297914098933,0.1380513310444968,1.0
7139669,117,130,125,330,20,0.0,1,0.5823947,0.09636867279886223,0.4224411197104324,0.4959069991211296,1.0
7139883,107,131,125,331,20,0.0,0,0.62937176,0.3568958327454796,0.049637916648008346,0.22605696319493265,1.0
7139884,108,131,125,332,20,0.0,0,0.7650465,0.324973762105017,0.20420579598817132,0.30212923884785986,1.0
7139886,110,131,125,334,20,0.0,0,0.9799036,0.17300111382861527,0.44937909484734645,-0.11530783027605214,1.0
7139887,111,131,125,335,20,0.0,0,1.1317674,0.2597545376741659,0.6951960287550413,-0.21757408109218432,1.0
7139888,112,131,125,336,20,0.0,1,1.1200483,0.46356022795226814,0.2253123965746907,-0.21739509997790224,1.0
7139889,113,131,125,337,20,0.0,0,1.2094363,0.5037472865685857,0.36601540014977224,-0.4037179201837564,1.0
7139890,114,131,125,338,20,0.0,0,1.2579176,0.633682807129268,0.377975274451072,-0.4182759397978938,1.0
7139891,115,131,125,339,20,0.0,1,1.1359284,0.42733797251715705,0.481627459774637,-0.17750281016457267,1.0
7139892,116,131,125,340,20,0.0,1,0.7114452,0.383821521635321,0.19038506070713035,0.22593826118734273,1.0
7140107,107,132,125,342,20,0.0,0,0.6552723,0.19363440096634496,0.33607387005822686,0.2721133902666291,1.0
7140108,108,132,125,343,20,0.0,0,0.7236512,0.3042733772727616,0.21014250236112647,0.2693766877054024,1.0
7140110,110,132,125,345,20,0.0,1,0.96887326,0.4301975311222055,0.09730663087439802,0.09171806089746323,1.0
7140111,111,132,125,346,20,0.0,0,1.1805152,0.3944755286809106,0.6260224107514005,-0.19523682685148416,1.0
7140112,112,132,125,347,20,0.0,0,1.2221782,0.519287831151857,0.4940426226605776,-0.30256376262163565,1.0
7140113,113,132,125,348,20,0.0,0,1.2903017,0.5770200027923063,0.39300793633985176,-0.3368809219536963,1.0
7140114,114,132,125,349,20,0.0,0,1.3203292,0.6352668955955041,0.45801533166777264,-0.37803545591110604,1.0
7140115,115,132,125,350,20,0.0,2,1.0158489,0.11609506751249778,0.5295756770445645,0.012316017891784874,1.0
7140116,116,132,125,351,20,0.0,3,0.63881457,0.23381307896837678,0.2288776026651488,0.34975022469864386,1.0
7140331,107,133,125,353,20,0.0,1,0.59757733,0.4015514616198098,0.034305602539102885,0.1756636210694875,1.0
7140332,108,133,125,354,20,0.0,0,0.7419026,0.30030394975087665,0.11726719379114126,0.20235304556515016,1.0
7140333,109,133,125,355,20,0.0,1,0.6651256,0.4309747337062177,0.0672741005776257,0.255406018059696,1.0
7140334,110,133,125,356,20,0.0,0,0.82740116,0.4152328270001526,0.1899179722080278,0.04122019186486493,1.0
7140335,111,133,125,357,20,0.0,0,1.0173092,0.4133879606065003,0.23035735107747404,-0.10113647207654897,1.0
7140336,112,133,125,358,20,0.0,0,1.1174912,0.6322018236384244,0.1915436625304143,-0.1894206460644466,1.0
7140337,113,133,125,359,20,0.0,0,1.2848266,0.5539303812671396,0.10531398290805379,-0.20357187837382162,1.0
7140338,114,133,125,360,20,0.0,0,1.2952657,0.5975804080396921,0.4413432677328422,-0.26663933696420195,1.0
7140339,115,133,125,361,20,0.0,1,1.0703973,0.0696448810132628,0.6101888213281279,0.02649481823977745,1.0
7140340,116,133,125,362,20,0.0,3,0.6910308,0.23385516552567473,0.22099061854668248,0.38876339176689034,1.0
7195435,107,123,126,364,20,0.0,0,0.7702001,0.3692154654994026,0.3106422285072863,0.5513732136742302,1.0
7195436,108,123,126,365,20,0.0,3,0.5404823,0.15156363999197664,0.043512186137513356,0.5180996095563658,1.0
7195437,109,123,126,366,20,0.0,2,0.7713635,0.23918635727319051,0.2948280805084413,0.4278611764308885,1.0
7195439,111,123,126,368,20,0.0,0,1.028813,0.7355804887556492,0.5390511160476745,-0.17563956994038143,1.0
7195440,112,123,126,369,20,0.0,0,1.3441834,1.094464782336419,0.49401789216436837,-0.3622832149261214,1.0
7195441,113,123,126,370,20,0.0,0,1.9847039,1.1672465469374453,0.361151225169652,-0.36281882226133666,1.0
7195442,114,123,126,371,20,0.0,0,1.7190001,1.3274369628371139,0.3505254182414489,-0.34101930228412614,1.0
7195443,115,123,126,372,20,0.0,0,1.8324633,1.4324359180061785,0.13700320689741574,-0.3130903243988434,1.0
7195444,116,123,126,373,20,0.0,0,1.0729501,1.4471608301348435,0.20831020666129058,-0.2624653428792464,1.0
7195445,117,123,126,374,20,0.0,2,1.1743193,0.6294615330455267,0.47910796360912,0.2180912271137666,1.0
7195659,107,124,126,375,20,0.0,3,0.58483577,0.2505267399722853,0.07415039465536868,0.6323169398160714,1.0
7195660,108,124,126,376,20,0.0,3,0.62121975,0.1712452947023751,0.030167673554757836,0.41248870879177224,1.0
7195661,109,124,126,377,20,0.0,1,0.7988772,0.34160892424805733,0.3994469268717728,0.17004242564373784,1.0
7195662,110,124,126,378,20,0.0,2,0.9069085,0.6386982450971699,0.08144102488956864,0.3225646018983818,1.0
7195663,111,124,126,379,20,0.0,0,1.0136899,0.8277568421267301,0.2718012528267646,-0.1765406699842184,1.0
7195664,112,124,126,380,20,0.0,0,1.1439328,0.8996220644243637,0.3964231068222862,-0.3534895794546894,1.0
7195665,113,124,126,381,20,0.0,0,1.1832125,1.0628671896676771,0.10372228306156375,-0.2916227728052513,1.0
7195666,114,124,126,382,20,0.0,0,1.2976726,0.898761132899377,0.29223285244465225,-0.35566553461038275,1.0
7195667,115,124,126,383,20,0.0,0,1.0233828,0.9329308292472184,0.2220904785105121,-0.28332345186984786,1.0
7195668,116,124,126,384,20,0.0,0,1.2058655,0.98041750420221,0.2762989713829106,-0.14964561910070204,1.0
7195669,117,124,126,385,20,0.0,1,0.9785046,0.8505247124634782,0.4831624797086405,-0.012839969928610443,1.0
7195883,107,125,126,386,20,0.0,0,0.63643986,0.5022054367081416,0.06769346141490241,0.5287842452526164,1.0
7195884,108,125,126,387,20,0.0,2,0.59549177,0.17777048645993093,0.09268892857862893,0.5150672346345465,1.0
7195886,110,125,126,389,20,0.0,0,0.874611,0.8653754878391499,0.06472164624423238,0.02256975322854745,1.0
7195887,111,125,126,390,20,0.0,0,1.0963234,0.8668101906996291,0.06115212436074542,-0.09907553624431528,1.0
7195888,112,125,126,391,20,0.0,0,1.3637365,1.0088590778413657,0.04350442735730347,-0.19286691397876743,1.0
7195889,113,125,126,392,20,0.0,0,1.2827369,0.7146195848165084,0.062457307496894904,-0.21958334003918592,1.0
7195890,114,125,126,393,20,0.0,0,1.2137128,0.6772253403975544,0.09809868734790894,-0.2421235218643865,1.0
7195891,115,125,126,394,20,0.0,0,0.9041884,0.6193792636122485,0.1626555094916263,-0.15463167431438213,1.0
7195892,116,125,126,395,20,0.0,0,1.1183624,0.6697685133947179,0.19454583654332563,-0.09440245917853313,1.0
7195893,117,125,126,396,20,0.0,3,0.72962135,0.41690785204829045,0.2502363269890011,0.36310371896913085,1.0
7196108,108,126,126,398,20,0.0,3,0.5388414,0.10295456470946492,0.08333191047159037,0.5307312731143268,1.0
7196110,110,126,126,400,20,0.0,1,0.7368996,0.42482847194426976,0.20420431116775725,0.01042997489333576,1.0
7196111,111,126,126,401,20,0.0,0,0.99589664,0.6101339478219312,0.08915605756170697,-0.11861083191604253,1.0
7196112,112,126,126,402,20,0.0,0,0.9077302,0.5366679553897925,0.1096139456327973,-0.1969353634490727,1.0
7196113,113,126,126,403,20,0.0,0,0.8680292,0.4239030030532935,0.11032363828998244,-0.14175070077063653,1.0
7196114,114,126,126,404,20,0.0,0,1.0029734,0.4545762882968773,0.1494380146912608,-0.1584106310983475,1.0
7196115,115,126,126,405,20,0.0,0,0.9793297,0.42634500427185745,0.09237838015050642,-0.05047429993565518,1.0
7196116,116,126,126,406,20,0.0,0,0.8084942,0.33631970181205534,0.2862952014948272,0.08198782009686933,1.0
7196117,117,126,126,407,20,0.0,2,0.6920071,0.4149756634320773,0.2202205494163595,0.2900151874249694,1.0
7196332,108,127,126,409,20,0.0,2,0.36252445,0.02759187321573535,0.11509564093964947,0.5264191626964305,1.0
7196334,110,127,126,411,20,0.0,0,0.70672596,0.4116522858101194,0.14727827120644257,-0.04530682228605472,1.0
7196335,111,127,126,412,20,0.0,0,0.99115664,0.4369018151365996,0.14376454075194475,-0.21549984067711137,1.0
7196336,112,127,126,413,20,0.0,0,0.7586755,0.3636566421412842,0.19312055020080948,-0.30315676335661573,1.0
7196337,113,127,126,414,20,0.0,0,0.77050525,0.3552460996555937,0.09871048664396356,-0.2501273155230349,1.0
7196338,114,127,126,415,20,0.0,0,0.81683713,0.5005669267512297,0.06162863046026325,-0.12176397442059178,1.0
7196339,115,127,126,416,20,0.0,0,0.86398995,0.403527603553705,0.14592224159430564,-0.009925087913750767,1.0
7196340,116,127,126,417,20,0.0,1,0.6003672,0.13349076872746993,0.3227994271995269,0.26898371278202,1.0
7196555,107,128,126,419,20,0.0,3,0.3576654,0.02051269951078404,0.0575456609728538,0.5480558383546831,1.0
7196556,108,128,126,420,20,0.0,0,0.5032515,0.149821071671849,0.1101404898756807,0.2838527113385221,1.0
7196558,110,128,126,422,20,0.0,0,0.73560196,0.3923005285101476,0.08602794012670618,0.011072534182202763,1.0
7196559,111,128,126,423,20,0.0,0,0.93500936,0.3375226737340944,0.1785792795255643,-0.20452762767728747,1.0
7196560,112,128,126,424,20,0.0,0,0.90607387,0.25103363218244173,0.39394599584630235,-0.3885813799618591,1.0
7196561,113,128,126,425,20,0.0,0,0.9597351,0.3938433308577054,0.12016564548162212,-0.31216871728411183,1.0
7196562,114,128,126,426,20,0.0,0,1.0751951,0.544296572442276,0.040953586828854166,-0.228912942110472,1.0
7196563,115,128,126,427,20,0.0,0,0.9059534,0.31314106979282236,0.2182042906821369,0.010451655816919625,1.0
7196564,116,128,126,428,20,0.0,0,0.62664175,0.06656897492733468,0.4397885789176295,0.22565070538317855,1.0
7196565,117,128,126,429,20,0.0,2,0.5685597,0.16780003980560518,0.24801485977323023,0.4411200408669937,1.0
7196779,107,129,126,430,20,0.0,1,0.41844884,0.23492448872394184,0.02373791969925144,0.4695051803927694,1.0
7196781,109,129,126,432,20,0.0,0,0.57810265,0.3266389436254042,0.046711177984475424,0.140175566187099,1.0
7196782,110,129,126,433,20,0.0,0,0.86444616,0.26307760367990557,0.12471204622057055,-0.04802798108430807,1.0
7196783,111,129,126,434,20,0.0,0,1.0607432,0.19908703417251286,0.3158156514194905,-0.21254749224140163,1.0
7196784,112,129,126,435,20,0.0,0,1.0816658,0.2941522597664396,0.4486728013754142,-0.3616065606469376,1.0
7196785,113,129,126,436,20,0.0,0,1.1704825,0.4196375964521249,0.29931424856524014,-0.3806167841914621,1.0
7196786,114,129,126,437,20,0.0,0,1.259654,0.6403344968804228,0.05359379468235858,-0.287644282130592,1.0
7196787,115,129,126,438,20,0.0,0,1.0142428,0.31443295321662124,0.19824721521072972,-0.027579929680225705,1.0
7196788,116,129,126,439,20,0.0,0,0.8220243,0.19852379963856615,0.3214766481266238,0.1896993779080629,1.0
7196789,117,129,126,440,20,0.0,3,0.47121426,0.21731163884550106,0.08880104417154225,0.5573955502822255,1.0
7197003,107,130,126,441,20,0.0,0,0.53342813,0.035149973860821034,0.34826664804114554,0.30482397973552566,1.0
7197004,108,130,126,442,20,0.0,0,0.5537166,0.24046227231457784,0.043088795856518855,0.19334902611694876,1.0
7197005,109,130,126,443,20,0.0,0,0.63923377,0.3339373464316103,0.05818368536099812,0.14475354481972771,1.0
7197006,110,130,126,444,20,0.0,0,0.70214176,0.2695503327993161,0.1751389323851923,-0.029891010444194593,1.0
7197007,111,130,126,445,20,0.0,0,0.9883479,0.05406887054880279,0.6112285858296294,-0.27493381802945016,1.0
7197008,112,130,126,446,20,0.0,0,1.250158,0.29954778683307115,0.47666148276793185,-0.3330064713502384,1.0
7197009,113,130,126,447,20,0.0,0,1.273356,0.43472857992231395,0.3407643989664297,-0.38654899597182507,1.0
7197010,114,130,126,448,20,0.0,0,1.3927889,0.5658399190840138,0.162256444170458,-0.34789164360180425,1.0
7197011,115,130,126,449,20,0.0,0,0.97289497,0.36396680076120475,0.18298891070245304,-0.1036312729259183,1.0
7197012,116,130,126,450,20,0.0,0,0.74572915,0.17475740844792176,0.36025286504638565,0.1689130007922962,1.0
7197227,107,131,126,452,20,0.0,0,0.553706,0.26360777148331294,0.09505752956742222,0.19858166573991823,1.0
7197228,108,131,126,453,20,0.0,0,0.627382,0.29186909783804765,0.04135587535266437,0.17058759927752334,1.0
7197229,109,131,126,454,20,0.0,1,0.5488427,0.3203701941524176,0.0753955407800803,0.21456575613105303,1.0
7197230,110,131,126,455,20,0.0,0,0.84022474,0.2245916035438736,0.2974349296696014,-0.07923905924551931,1.0
7197231,111,131,126,456,20,0.0,1,1.035125,0.16390673609168802,0.4736481689096975,-0.17873104343529986,1.0
7197232,112,131,126,457,20,0.0,0,1.20683,0.3422931260055539,0.6373105693786815,-0.34685430687672725,1.0
7197233,113,131,126,458,20,0.0,0,1.1677214,0.47954235045493365,0.3357501202762759,-0.36858252487230575,1.0
7197234,114,131,126,459,20,0.0,0,1.2981555,0.5309386960440674,0.3251932039850482,-0.4027594925551746,1.0
7197235,115,131,126,460,20,0.0,0,0.99908686,0.410076727902439,0.4559752980352015,-0.2521061820887959,1.0
7197236,116,131,126,461,20,0.0,0,0.84224004,0.1040815776132641,0.5048861444197623,0.11656723968279137,1.0
7197451,107,132,126,463,20,0.0,3,0.43972638,0.14086770008563637,0.028200037181770235,0.4394458464503474,1.0
7197452,108,132,126,464,20,0.0,1,0.5613075,0.2773165726169231,0.042183779206246656,0.20954758194033066,1.0
7197454,110,132,126,466,20,0.0,0,0.564818,0.2956970141035781,0.20057300614763104,0.00794228724805913,1.0
7197455,111,132,126,467,20,0.0,0,1.1093414,0.16933457474501692,0.6853000720109723,-0.2234031102511689,1.0
7197456,112,132,126,468,20,0.0,0,1.1666352,0.3711385921434365,0.6428260116258131,-0.308894168594579,1.0
7197457,113,132,126,469,20,0.0,0,1.165262,0.49893151069708497,0.41881811926140217,-0.3746685832685608,1.0
7197458,114,132,126,470,20,0.0,0,1.4607695,0.5458471489120696,0.43206578251418026,-0.42070041596874563,1.0
7197459,115,132,126,471,20,0.0,0,1.0500512,0.3753539455107562,0.5698610285741401,-0.2381850265008247,1.0
7197460,116,132,126,472,20,0.0,1,0.79617655,0.4205772203624497,0.18113392105292705,0.22009428520219992,1.0
7197461,117,132,126,473,20,0.0,1,0.5135002,0.14104331387945615,0.271857791678053,0.44287651242018294,1.0
7197675,107,133,126,474,20,0.0,2,0.5097921,0.1389793012416903,0.08521535170555262,0.37411095201958666,1.0
7197676,108,133,126,475,20,0.0,0,0.6309469,0.3053987304988642,0.026526275995667335,0.21435963356886945,1.0
7197678,110,133,126,477,20,0.0,1,0.61151314,0.31436888251385253,0.1491086079314033,0.06366702172736655,1.0
7197679,111,133,126,478,20,0.0,0,0.9752117,0.2581289299395817,0.38463202854381306,-0.09495567530944651,1.0
7197680,112,133,126,479,20,0.0,0,1.0636797,0.39023889742788964,0.30921387387390714,-0.24577978999282285,1.0
7197681,113,133,126,480,20,0.0,0,1.0974522,0.47712740274192866,0.050833225808722515,-0.26871363818619476,1.0
7197682,114,133,126,481,20,0.0,0,1.2652831,0.4666957942879418,0.32910252846720395,-0.27907381953378385,1.0
7197683,115,133,126,482,20,0.0,1,0.98834664,-0.028510767871959754,0.6496499316775238,-0.004966042780703755,1.0
7197684,116,133,126,483,20,0.0,0,0.9526791,0.11529399682697912,0.865419055276898,0.04247618085641304,1.0
7197685,117,133,126,484,20,0.0,1,0.772858,0.3219701184468335,0.1586813010856179,0.37274810561368593,1.0
7252780,108,123,127,486,20,0.0,2,0.6059767,0.16405277801214888,0.13173211907034293,0.6398122608652208,1.0
7252781,109,123,127,487,20,0.0,2,0.5805575,0.3311081244924004,0.18478895438309378,0.4233234524723102,1.0
7252782,110,123,127,488,20,0.0,2,0.8725277,0.4388030590747438,0.2104654218487938,0.2806268259905598,1.0
7252783,111,123,127,489,20,0.0,0,1.0864265,0.8693080724605132,0.1701131154346161,-0.07771853779876133,1.0
7252784,112,123,127,490,20,0.0,0,1.1962463,1.0852904122137335,0.1776134170926795,-0.2085680738104239,1.0
7252785,113,123,127,491,20,0.0,0,1.164152,0.6904667028256428,0.4012463968280868,-0.2628309801465996,1.0
7252786,114,123,127,492,20,0.0,0,1.1559006,0.8093186433624328,0.25903592202157044,-0.28872729837881594,1.0
7252787,115,123,127,493,20,0.0,0,1.3716639,0.8448619893182145,0.21160848998757426,-0.2304015010680791,1.0
7252788,116,123,127,494,20,0.0,0,1.1281047,0.9199333071934952,0.23004820296186526,-0.10472712115987767,1.0
7252789,117,123,127,495,20,0.0,2,0.9631895,0.526367092456465,0.4705127296743035,0.2554225475689515,1.0
7253004,108,124,127,497,20,0.0,2,0.6947163,0.22670701977841107,0.030685102741283454,0.5998033880999057,1.0
7253006,110,124,127,499,20,0.0,0,0.91191137,0.6394448649290196,0.2107636191523997,-0.018124386602359634,1.0
7253007,111,124,127,500,20,0.0,0,1.2214193,0.5844641506701376,0.2629786962165916,-0.16139276916103862,1.0
7253008,112,124,127,501,20,0.0,0,1.173507,0.713429790792996,0.2549835800637401,-0.278952460698124,1.0
7253009,113,124,127,502,20,0.0,1,0.8492995,0.684548065347973,0.11442088682627403,-0.1867528206917935,1.0
7253010,114,124,127,503,20,0.0,0,1.1093357,0.8200669111470693,0.05401510555363037,-0.15586173541417184,1.0
7253011,115,124,127,504,20,0.0,0,1.2883779,0.6467469566124826,0.14387766857222242,-0.16617884486842946,1.0
7253012,116,124,127,505,20,0.0,0,1.1827953,0.5815417116461176,0.2988365996782533,-0.027347624302350073,1.0
7253013,117,124,127,506,20,0.0,0,0.9021163,0.6719222872921693,0.4769560278792767,0.03653315819668661,1.0
7253228,108,125,127,508,20,0.0,3,0.36990649,0.09908451999465627,0.05628400862704841,0.5627731950374423,1.0
7253230,110,125,127,510,20,0.0,0,0.94680303,0.6092408884527186,0.06162604887284923,0.0206835624819201,1.0
7253231,111,125,127,511,20,0.0,0,1.0890831,0.47588551143794394,0.18533208768061646,-0.12305437586985546,1.0
7253232,112,125,127,512,20,0.0,1,0.8997235,0.3506939153774304,0.08113816843645368,-0.35691691636689055,1.0
7253233,113,125,127,513,20,0.0,0,0.73979956,0.47220314845317046,0.07558451980523678,-0.16251305863219873,1.0
7253234,114,125,127,514,20,0.0,0,0.862061,0.5395893688485681,0.10909603327470263,-0.13029047101488234,1.0
7253235,115,125,127,515,20,0.0,0,0.9378506,0.4509829733102196,0.16704496675119848,-0.004309985785912375,1.0
7253236,116,125,127,516,20,0.0,0,1.0626479,0.37925351420388353,0.25945930165626924,0.054021378975526384,1.0
7253452,108,126,127,519,20,0.0,2,0.44561857,0.08676169478964192,0.06173215728839577,0.5643419027329224,1.0
7253454,110,126,127,521,20,0.0,0,0.6313282,0.4497376919606213,0.05580429424598411,0.06763381696476486,1.0
7253455,111,126,127,522,20,0.0,0,0.94198775,0.47407789433145,0.09171965908721308,-0.09636669419705464,1.0
7253456,112,126,127,523,20,0.0,0,0.8766541,0.45789391613484925,0.1086380775895635,-0.16629216873829328,1.0
7253457,113,126,127,524,20,0.0,0,0.6494107,0.38493826776794515,0.05085988759859457,-0.12107113748779715,1.0
7253458,114,126,127,525,20,0.0,0,0.7599476,0.46734831199013993,0.11851865619352045,-0.09648578241749219,1.0
7253459,115,126,127,526,20,0.0,1,0.7293435,0.2900854039795521,0.20113831214438557,0.0802070441154641,1.0
7253460,116,126,127,527,20,0.0,2,0.49201104,0.18951413499091,0.1583806698754403,0.27787676612670265,1.0
7253461,117,126,127,528,20,0.0,3,0.56336564,0.27489859505158365,0.015614164883661484,0.42835176789801427,1.0
7253676,108,127,127,530,20,0.0,1,0.52887434,0.004688875194986817,0.2713155972667092,0.4891480767439084,1.0
7253677,109,127,127,531,20,0.0,1,0.4649111,0.2468580572391421,0.10992657078929784,0.30826351713141104,1.0
7253678,110,127,127,532,20,0.0,0,0.8063555,0.28542148310672133,0.07080821714237183,0.0018576584981114066,1.0
7253679,111,127,127,533,20,0.0,0,0.85142225,0.40644820703850715,0.11988030529733491,-0.13947669045512365,1.0
7253680,112,127,127,534,20,0.0,0,0.89100766,0.3800107926716444,0.1686825125196908,-0.259721353651307,1.0
7253681,113,127,127,535,20,0.0,0,0.72052485,0.41212271119811883,0.023208603968710696,-0.17927698045123555,1.0
7253682,114,127,127,536,20,0.0,0,0.8470763,0.5114399365428057,0.040980319806072536,-0.10115670785322055,1.0
7253683,115,127,127,537,20,0.0,3,0.51919574,0.1846885568065353,0.13327090209244682,0.22618045334473194,1.0
7253684,116,127,127,538,20,0.0,2,0.5954996,0.10884285006717818,0.2049947731879257,0.4104174762964308,1.0
7253685,117,127,127,539,20,0.0,2,0.6081194,0.1910787575404584,0.1944475348711837,0.3993013389781685,1.0
7253899,107,128,127,540,20,0.0,3,0.35802466,0.08095838698454226,0.017868398226913586,0.5314926647272834,1.0
7253901,109,128,127,542,20,0.0,0,0.6176722,0.23630026243605567,0.07138753161025085,0.25228063017293006,1.0
7253902,110,128,127,543,20,0.0,0,0.82381845,0.21998790958019,0.08731100838113202,4.680828537764579e-5,1.0
7253903,111,128,127,544,20,0.0,0,0.8512719,0.3920670891357097,0.09968885887624593,-0.15311318263417806,1.0
7253904,112,128,127,545,20,0.0,0,1.1094087,0.5123432010301197,0.10421457292342305,-0.24419166147266294,1.0
7253905,113,128,127,546,20,0.0,0,0.86307144,0.3823587219851526,0.03672844252293172,-0.23969057202364136,1.0
7253906,114,128,127,547,20,0.0,0,1.0007302,0.5204825860502704,0.019201736928670065,-0.19397640210172234,1.0
7253907,115,128,127,548,20,0.0,0,0.7238591,0.3791501820500364,0.10383579159333992,-0.007964519699631651,1.0
7253908,116,128,127,549,20,0.0,3,0.50980127,0.15396753293875978,0.03959143851642387,0.46065379004052,1.0
7253909,117,128,127,550,20,0.0,3,0.5467551,0.1792831403541841,0.008498076270205473,0.6191721713258385,1.0
7254124,108,129,127,552,20,0.0,0,0.49198404,0.1977401981870144,0.026467306391425187,0.26195186376562873,1.0
7254125,109,129,127,553,20,0.0,0,0.5301225,0.24101830992113707,0.06736557241296208,0.23943854866729375,1.0
7254126,110,129,127,554,20,0.0,1,0.4790776,0.19450231409789387,0.0912620118082955,0.07307936297691678,1.0
7254127,111,129,127,555,20,0.0,0,0.80967855,0.28256088874109536,0.19308414292514642,-0.1886541357920145,1.0
7254128,112,129,127,556,20,0.0,0,1.0877929,0.2751118307414266,0.3339562286740675,-0.35923077910930423,1.0
7254129,113,129,127,557,20,0.0,0,0.8295829,0.3563508874568216,0.14102096132495057,-0.3083457201716205,1.0
7254130,114,129,127,558,20,0.0,0,1.037313,0.48947032591315826,0.03325843711309391,-0.2095201834927012,1.0
7254131,115,129,127,559,20,0.0,0,0.877957,0.4125092001736976,0.15537469647877025,-0.03961582571182544,1.0
7254132,116,129,127,560,20,0.0,2,0.6031235,0.11783857929763962,0.15897398042723596,0.3469792669526451,1.0
7254133,117,129,127,561,20,0.0,0,0.67094743,0.11510062349660041,0.41205715124205367,0.3429662585257213,1.0
7254347,107,130,127,562,20,0.0,3,0.37033826,0.09649704419491757,0.029519698784380884,0.5722444282984849,1.0
7254348,108,130,127,563,20,0.0,0,0.5115125,0.23159131768251082,0.03652960086194607,0.2388306856175654,1.0
7254349,109,130,127,564,20,0.0,1,0.53361046,0.1967851080289615,0.07356652578807187,0.2723502361409837,1.0
7254350,110,130,127,565,20,0.0,2,0.42689756,0.0987756295266221,0.10545073336194928,0.12838632241173759,1.0
7254351,111,130,127,566,20,0.0,0,0.9765401,0.24286567430115058,0.2539220897274254,-0.1764971315860939,1.0
7254352,112,130,127,567,20,0.0,0,0.87871885,0.2718168196971764,0.36304044765327975,-0.3625106066464997,1.0
7254353,113,130,127,568,20,0.0,0,0.7666829,0.3261786245021742,0.324737565200505,-0.4248283878094843,1.0
7254354,114,130,127,569,20,0.0,0,0.9099568,0.44336153899332714,0.046426751112202055,-0.2736764549979129,1.0
7254355,115,130,127,570,20,0.0,0,0.66424525,0.31873737668318824,0.10005300451226062,-0.09011675791781998,1.0
7254356,116,130,127,571,20,0.0,0,0.7917316,0.27882338576531046,0.2177972294277804,0.1270042583344614,1.0
7254357,117,130,127,572,20,0.0,0,0.6928676,0.16584638559090403,0.35932072891212086,0.30989040434222825,1.0
7254571,107,131,127,573,20,0.0,3,0.42782736,0.08811253647088998,0.03203465812950808,0.6046720434960949,1.0
7254572,108,131,127,574,20,0.0,3,0.37417594,0.04785431872487913,0.04595015151125607,0.49223338010814577,1.0
7254573,109,131,127,575,20,0.0,3,0.46349913,0.11351473323810408,0.06031940024680697,0.38503792111344154,1.0
7254574,110,131,127,576,20,0.0,0,0.7963768,0.1905209835795527,0.14075139808249743,-0.01244156654620697,1.0
7254575,111,131,127,577,20,0.0,0,1.0673447,0.14817180120400822,0.38101971878023116,-0.23170896991176515,1.0
7254576,112,131,127,578,20,0.0,0,1.0791302,0.2890115242442674,0.5045172847443745,-0.3703313917390711,1.0
7254577,113,131,127,579,20,0.0,1,0.85250866,0.42537929305337346,0.0704803047078474,-0.2972911141759604,1.0
7254578,114,131,127,580,20,0.0,0,1.1502244,0.4956733226619473,0.1737141743767708,-0.39518736366736396,1.0
7254579,115,131,127,581,20,0.0,0,0.90863585,0.3666189291467599,0.0962884617718563,-0.14999014136618505,1.0
7254580,116,131,127,582,20,0.0,0,0.82739025,0.1378858242566558,0.3377916951074782,0.14880588673088868,1.0
7254581,117,131,127,583,20,0.0,0,0.7304446,0.1813139163024698,0.38850857463877114,0.27908558396282007,1.0
7254795,107,132,127,584,20,0.0,3,0.52299184,0.11433485631708513,0.03460983394555083,0.6379953916202173,1.0
7254796,108,132,127,585,20,0.0,2,0.42930335,0.019995877075576877,0.13713106601756525,0.4497748017311121,1.0
7254797,109,132,127,586,20,0.0,2,0.46464616,0.146745634268529,0.04767498932129398,0.34164416790007057,1.0
7254798,110,132,127,587,20,0.0,2,0.49283677,0.09901860450377303,0.14688024513912248,0.2239215971857174,1.0
7254799,111,132,127,588,20,0.0,0,1.0450875,0.09984246228746291,0.45778559228563903,-0.18549161031820072,1.0
7254800,112,132,127,589,20,0.0,0,1.2417808,0.2387201177971826,0.5583948517092089,-0.2937475368188228,1.0
7254801,113,132,127,590,20,0.0,0,0.99219584,0.35015861131549014,0.3999404419322751,-0.27781844871353306,1.0
7254802,114,132,127,591,20,0.0,0,1.2376672,0.5570871782355488,0.07815248729499122,-0.39633381366318077,1.0
7254803,115,132,127,592,20,0.0,0,1.0093522,0.49613629383392654,0.25531512294995656,-0.22332756221310018,1.0
7254804,116,132,127,593,20,0.0,0,0.96801233,0.21213685446768266,0.42021132062603117,0.10582866052259758,1.0
7254805,117,132,127,594,20,0.0,3,0.5092465,0.058221394332223106,0.38791639886404267,0.48750907090761747,1.0
7255019,107,133,127,595,20,0.0,3,0.4692599,0.09234912756745692,0.018665055644187235,0.5360442458752505,1.0
7255020,108,133,127,596,20,0.0,2,0.4636196,0.09038166624055145,0.054262036152559256,0.42564785480775563,1.0
7255022,110,133,127,598,20,0.0,1,0.46590227,0.1614908596190942,0.15453087466951168,0.10509201365639768,1.0
7255023,111,133,127,599,20,0.0,0,1.0543858,0.09699892995564753,0.4584082961511014,-0.10437695123248954,1.0
